"","term","estimate","std.error","statistic","p.value","feature","rsquared","neg_log_p","dataset"
"627","(Intercept)",0.381335349743548,0.0906868998866385,4.20496621033721,3.92977184287969e-05,"Cells_Texture_Correlation_Mito_20_02",0.203701236295395,4.40563266342985,"bortezomib"
"628","(Intercept)",0.398294140396892,0.0948794063031351,4.19789874237157,4.04415777047392e-05,"Nuclei_Intensity_StdIntensityEdge_DNA",0.0773490723414647,4.39317191007666,"bortezomib"
"629","scale(Metadata_cell_count)",-0.25971959741876,0.0618736988954369,-4.19757670957528,4.04944492368984e-05,"Cytoplasm_Granularity_4_RNA",0.283702982939589,4.39260450347665,"bortezomib"
"630","scale(Metadata_cell_count)",0.250854800394213,0.0598413147217893,4.19200015174253,4.14205590443614e-05,"Cells_Texture_InfoMeas1_Mito_10_01",0.0911218862692648,4.38278404382396,"bortezomib"
"631","(Intercept)",-0.332270172938168,0.0792773365842259,-4.19123783989839,4.15487197822043e-05,"Nuclei_Correlation_Overlap_DNA_Mito",0.118083032918006,4.38144235335015,"bortezomib"
"632","(Intercept)",0.338931778623204,0.0808967020810688,4.18968598106201,4.18107922888313e-05,"Nuclei_AreaShape_Zernike_6_6",0.171006813969939,4.37871160275795,"bortezomib"
"633","scale(Metadata_cell_count)",-0.249587318429749,0.0595938770164025,-4.1881369517384,4.20739622603066e-05,"Cells_Intensity_MedianIntensity_Mito",0.0830225825350548,4.37598658694288,"bortezomib"
"634","scale(Metadata_cell_count)",-0.237106437457444,0.0566228534231915,-4.18746889502976,4.2187948731434e-05,"Nuclei_AreaShape_MaxFeretDiameter",0.269562395268074,4.3748115904341,"bortezomib"
"635","Metadata_clone_type_indicator1",0.519123495810596,0.124000793594628,4.18645301180624,4.23618485948105e-05,"Cytoplasm_Granularity_13_ER",0.210375285390688,4.37302509632168,"bortezomib"
"636","(Intercept)",0.348016099465009,0.0831589340807935,4.18495142237985,4.26201474106231e-05,"Nuclei_Texture_Correlation_RNA_10_00",0.0560769282165064,4.37038505252164,"bortezomib"
"637","(Intercept)",0.385506884971424,0.0921243456008192,4.18463634620375,4.26745365828504e-05,"Cells_Texture_Correlation_Mito_10_03",0.179635734410176,4.36983118633751,"bortezomib"
"638","(Intercept)",-0.370931940378326,0.0889296561080356,-4.17107134573535,4.50800931214026e-05,"Cytoplasm_RadialDistribution_MeanFrac_RNA_1of4",0.098533896082781,4.34601519550815,"bortezomib"
"639","Metadata_clone_type_indicator1",0.436288794802273,0.10468902420289,4.16747407977299,4.57394326199587e-05,"Nuclei_Correlation_Correlation_DNA_AGP",0.153266444446943,4.3397092269516,"bortezomib"
"640","scale(Metadata_cell_count)",-0.261284441814677,0.0627312704140665,-4.16513869542308,4.61724044894922e-05,"Nuclei_AreaShape_Zernike_1_1",0.0913643312985745,4.33561750839607,"bortezomib"
"641","Metadata_clone_type_indicator1",0.467254384106414,0.112237280672298,4.16309430616615,4.65546384938418e-05,"Nuclei_Texture_InfoMeas2_ER_5_00",0.136392933991485,4.33203704138683,"bortezomib"
"642","scale(Metadata_cell_count)",-0.225751194857069,0.054282418225996,-4.15882715315281,4.73622189340202e-05,"Nuclei_Correlation_Correlation_DNA_Mito",0.238100598498154,4.32456795898306,"bortezomib"
"643","scale(Metadata_cell_count)",0.248240621842959,0.0599747264035067,4.13908719104126,5.127543578522e-05,"Nuclei_Texture_AngularSecondMoment_RNA_20_03",0.0910982002649382,4.29009063991499,"bortezomib"
"644","scale(Metadata_cell_count)",0.289395369473878,0.070008743544585,4.13370323221951,5.23951947587855e-05,"Cytoplasm_AreaShape_Zernike_7_5",0.131011520647765,4.28070854098262,"bortezomib"
"645","scale(Metadata_cell_count)",0.260195543411719,0.0629817634133047,4.13128387187638,5.29059422984278e-05,"Cytoplasm_Correlation_K_Mito_AGP",0.0811300320501615,4.27649554606535,"bortezomib"
"646","scale(Metadata_cell_count)",0.222198449885973,0.0538217780210655,4.128411547441,5.35184860207008e-05,"Nuclei_Correlation_Overlap_DNA_RNA",0.0969126206092989,4.27149618078125,"bortezomib"
"647","scale(Metadata_cell_count)",-0.224772537272195,0.0544586504837127,-4.12739822371139,5.37361955199886e-05,"Cytoplasm_Correlation_Correlation_ER_RNA",0.0867819485011592,4.26973308451922,"bortezomib"
"648","Metadata_clone_type_indicator1",0.496530400129317,0.120568841227289,4.11823150222774,5.57444248451911e-05,"Cells_Correlation_Overlap_DNA_Mito",0.0785966213222583,4.2537985611057,"bortezomib"
"649","scale(Metadata_cell_count)",0.250557282108486,0.0609689014945861,4.10959154530175,5.77026682337367e-05,"Nuclei_Correlation_Overlap_RNA_AGP",0.201004205003444,4.23880410413377,"bortezomib"
"650","Metadata_clone_type_indicator1",0.47471193301932,0.115635849971317,4.10523149297619,5.87156237230684e-05,"Nuclei_RadialDistribution_FracAtD_DNA_1of4",0.13359459617263,4.23124632134386,"bortezomib"
"651","scale(Metadata_cell_count)",-0.223385171708041,0.0544159016481972,-4.10514509439248,5.87358668072347e-05,"Cells_RadialDistribution_FracAtD_DNA_3of4",0.121953471535411,4.23109661766964,"bortezomib"
"652","Metadata_clone_type_indicator1",-0.516760655692301,0.125889352857719,-4.1048797532254,5.87980775573566e-05,"Cytoplasm_Texture_Correlation_AGP_10_02",0.246848916708049,4.23063687324156,"bortezomib"
"653","Metadata_clone_type_indicator1",-0.49226109475972,0.119966780116897,-4.10331171912804,5.91669974724203e-05,"Nuclei_AreaShape_MeanRadius",0.080096603901044,4.22792046915877,"bortezomib"
"654","(Intercept)",0.362440270300128,0.0883357319370852,4.10298598712316,5.92439107395015e-05,"Cells_Texture_InfoMeas2_DNA_10_03",0.0651739100457348,4.22735628106697,"bortezomib"
"655","Metadata_clone_type_indicator1",0.439319081123081,0.107117962026018,4.10126437073526,5.96520132784357e-05,"Cells_Correlation_K_ER_AGP",0.240315693855123,4.22437489414016,"bortezomib"
"656","(Intercept)",0.374960275635498,0.091585668925354,4.09409332306242,6.13809131458305e-05,"Cells_Texture_Correlation_Mito_20_01",0.256534594187786,4.21196665498459,"bortezomib"
"657","Metadata_clone_type_indicator1",-0.466743704864408,0.114243259142526,-4.08552511866029,6.35093522576361e-05,"Nuclei_Texture_InfoMeas1_AGP_5_00",0.138523387461338,4.19716231667943,"bortezomib"
"658","(Intercept)",0.370940705598871,0.0908819331279675,4.08156707094427,6.45161736510111e-05,"Cells_Intensity_MassDisplacement_DNA",0.0572371476071224,4.19033139781638,"bortezomib"
"659","(Intercept)",0.36909607143859,0.090499167401479,4.07844715080282,6.53205060676034e-05,"Cells_Texture_Correlation_AGP_20_02",0.0809062897845953,4.1849504592459,"bortezomib"
"660","scale(Metadata_cell_count)",-0.209569219289581,0.0513922241583902,-4.07783906459644,6.54783834031979e-05,"Cells_Correlation_Correlation_DNA_Mito",0.219644068539889,4.18390205143079,"bortezomib"
"661","scale(Metadata_cell_count)",-0.285084938759094,0.0699482862014583,-4.07565294649278,6.60489754416673e-05,"Cytoplasm_Texture_InfoMeas1_AGP_5_00",0.127812828568151,4.18013391481677,"bortezomib"
"662","scale(Metadata_cell_count)",0.271248012313729,0.0665558174190201,4.0754966708021,6.60899455293636e-05,"Cytoplasm_Intensity_IntegratedIntensity_RNA",0.107110311418571,4.17986460607036,"bortezomib"
"663","Metadata_clone_type_indicator1",0.50104324553414,0.122958762612851,4.07488848201676,6.62496223778143e-05,"Cytoplasm_RadialDistribution_RadialCV_RNA_1of4",0.147557452400229,4.17881659285831,"bortezomib"
"664","Metadata_clone_type_indicator1",-0.505876773035518,0.124165078103083,-4.07422747816044,6.6423582643515e-05,"Cells_Correlation_Manders_RNA_ER",0.209331147618412,4.17767770386037,"bortezomib"
"665","Metadata_clone_type_indicator1",-0.424046927595735,0.10417605394366,-4.07048368164401,6.74171072695362e-05,"Cytoplasm_Intensity_MADIntensity_DNA",0.0983047763312882,4.17122988610502,"bortezomib"
"666","Metadata_clone_type_indicator1",-0.521855436677718,0.128246499817438,-4.0691592941764,6.77719518413596e-05,"Cells_Texture_Correlation_AGP_20_02",0.0809062897845953,4.16895000644017,"bortezomib"
"667","scale(Metadata_cell_count)",0.256812064608388,0.0631150316198408,4.06895248274988,6.78275235195885e-05,"Cytoplasm_RadialDistribution_FracAtD_Mito_3of4",0.0961734348782671,4.16859403936151,"bortezomib"
"668","scale(Metadata_cell_count)",0.221028825048841,0.0543374840190794,4.06770444084662,6.81638042566242e-05,"Cytoplasm_Texture_InfoMeas2_DNA_5_03",0.350088204294132,4.16644617936878,"bortezomib"
"669","(Intercept)",0.330854716610047,0.0813570371496331,4.06670065923779,6.84354224295949e-05,"Nuclei_Texture_Correlation_ER_10_02",0.0347376925447228,4.16471904764137,"bortezomib"
"670","(Intercept)",0.33388982179013,0.0821601773639543,4.06388876585624,6.92018103827403e-05,"Nuclei_Texture_Correlation_AGP_10_02",0.0510853320749824,4.15988254385322,"bortezomib"
"671","(Intercept)",0.357290552687487,0.0880333033508436,4.05858395729579,7.06699770571877e-05,"Nuclei_RadialDistribution_FracAtD_Mito_4of4",0.32226680374098,4.15076504967776,"bortezomib"
"672","(Intercept)",0.360541113475536,0.0888466677750863,4.05801503313821,7.08291842696148e-05,"Cytoplasm_Texture_Correlation_DNA_10_01",0.194550056165272,4.14978775988515,"bortezomib"
"673","(Intercept)",0.33338560061145,0.0821672117163636,4.05740433011501,7.10004632156441e-05,"Nuclei_Texture_Correlation_RNA_10_02",0.0442074227548289,4.14873881788174,"bortezomib"
"674","(Intercept)",0.342023969301477,0.0843934464800868,4.05273138575019,7.23241736280976e-05,"Nuclei_Texture_SumAverage_DNA_20_03",0.125106899720054,4.14071651987573,"bortezomib"
"675","(Intercept)",0.357744507340963,0.0884238719234047,4.04579102406703,7.43336589102318e-05,"Nuclei_Texture_Correlation_Mito_10_00",0.162465631009074,4.12881448948396,"bortezomib"
"676","Metadata_clone_type_indicator1",-0.498965325286685,0.123378046286856,-4.04419862612011,7.48021610204228e-05,"Cytoplasm_Texture_Correlation_AGP_10_03",0.204606079897891,4.12608585526805,"bortezomib"
"677","scale(Metadata_cell_count)",0.299804182225931,0.0741350000073914,4.04403024477022,7.48518649222701e-05,"Cells_AreaShape_Zernike_7_1",0.0753824860646582,4.12579737480842,"bortezomib"
"678","scale(Metadata_cell_count)",-0.222077032010841,0.0550609888408971,-4.03329174949164,7.80875333973944e-05,"Cytoplasm_Intensity_MassDisplacement_AGP",0.0775503777249504,4.10741829530171,"bortezomib"
"679","Metadata_clone_type_indicator1",-0.587066660385407,0.145634246776501,-4.03110307760477,7.87631582824729e-05,"Cells_AreaShape_Zernike_8_6",0.115911832045935,4.10367687763867,"bortezomib"
"680","(Intercept)",0.339160240594784,0.0844266247349205,4.01721899530707,8.31804962224371e-05,"Nuclei_Intensity_IntegratedIntensity_AGP",0.120281255646557,4.07997849313166,"bortezomib"
"681","Metadata_clone_type_indicator1",0.438725340093927,0.10923140630509,4.0164761668319,8.34233608164437e-05,"Cells_RadialDistribution_RadialCV_Mito_3of4",0.202003240647233,4.07871231803088,"bortezomib"
"682","scale(Metadata_cell_count)",-0.236625414474933,0.0589155545822473,-4.01634875802788,8.34650843512075e-05,"Cells_RadialDistribution_RadialCV_Mito_1of4",0.196783054057813,4.07849516337679,"bortezomib"
"683","(Intercept)",-0.25389190871941,0.0632539533744387,-4.01385044214501,8.42872524749336e-05,"Cells_RadialDistribution_RadialCV_AGP_1of4",0.517076190701027,4.0742381026993,"bortezomib"
"684","(Intercept)",0.370649517142062,0.0923465456889386,4.0136803642939,8.4343502629774e-05,"Nuclei_Texture_Correlation_DNA_10_01",0.126663317698563,4.07394836749952,"bortezomib"
"685","scale(Metadata_cell_count)",-0.215993698547982,0.0538183790079237,-4.0133817206977,8.44423600490218e-05,"Cells_Correlation_RWC_Mito_DNA",0.13917062095718,4.07343963725514,"bortezomib"
"686","Metadata_clone_type_indicator1",-0.520544992004815,0.129933377471358,-4.00624537078291,8.68377199397589e-05,"Cytoplasm_Texture_InfoMeas2_Mito_5_01",0.0743713718678707,4.06129158814923,"bortezomib"
"687","Metadata_clone_type_indicator1",0.515460558502796,0.128768069378322,4.00301535148724,8.7943031550207e-05,"Cytoplasm_Texture_Entropy_RNA_20_03",0.091969820987876,4.05579856756742,"bortezomib"
"688","Metadata_clone_type_indicator1",-0.485270190224152,0.121236876752093,-4.00266159294453,8.80648979752445e-05,"Cytoplasm_Texture_InfoMeas2_DNA_20_03",0.110351202066194,4.05519716370427,"bortezomib"
"689","(Intercept)",-0.308566115905549,0.0771043347155009,-4.00192955485699,8.8317588704799e-05,"Cells_Correlation_Overlap_DNA_ER",0.297495100577922,4.05395279679893,"bortezomib"
"690","(Intercept)",0.342256017216435,0.0857335168023685,3.99209119118953,9.17813446666994e-05,"Cytoplasm_Texture_Correlation_Mito_20_03",0.056371014851312,4.03724558384936,"bortezomib"
"691","scale(Metadata_cell_count)",0.264816429811615,0.0663790511504236,3.98945789706313,9.2730141794341e-05,"Cytoplasm_AreaShape_Zernike_9_7",0.15817546002983,4.03277907613364,"bortezomib"
"692","Metadata_clone_type_indicator1",-0.459760878193509,0.115534304890971,-3.97943172486631,9.64287630571594e-05,"Nuclei_Texture_InfoMeas1_RNA_5_00",0.111933957352511,4.01579340412829,"bortezomib"
"693","(Intercept)",-0.320375655214585,0.0805731143790701,-3.97621039826415,9.7646592324007e-05,"Cytoplasm_Granularity_2_AGP",0.104847361115192,4.01034290814369,"bortezomib"
"694","Metadata_clone_type_indicator1",-0.59093720509283,0.148624393457898,-3.97604451963824,9.77096974901143e-05,"Cytoplasm_Correlation_Manders_ER_RNA",0.102542726955095,4.01006233129204,"bortezomib"
"695","scale(Metadata_cell_count)",-0.271011517320237,0.0682303499471118,-3.97200831492598,9.9257198653217e-05,"Cells_AreaShape_Zernike_2_2",0.0922198293049057,4.00323798610644,"bortezomib"
"696","scale(Metadata_cell_count)",-0.208148649902543,0.0524732810834821,-3.9667549961549,0.000101306283007627,"Nuclei_Correlation_Correlation_DNA_AGP",0.153266444446943,3.99436361889515,"bortezomib"
"697","(Intercept)",-0.359282587418174,0.0906852060717953,-3.96186547929031,0.000103249557128282,"Cells_Texture_InfoMeas1_DNA_5_03",0.0568667551262461,3.98611180250116,"bortezomib"
"698","scale(Metadata_cell_count)",0.276601368633796,0.0700892639296284,3.94641565806015,0.000109625484503882,"Cytoplasm_AreaShape_Zernike_3_3",0.0733955696720111,3.96008847420153,"bortezomib"
"699","scale(Metadata_cell_count)",-0.233451557282504,0.0591652248210049,-3.94575627809705,0.000109905760982604,"Nuclei_Granularity_2_RNA",0.247651685599089,3.95897954235921,"bortezomib"
"700","Metadata_clone_type_indicator1",-0.545268116542079,0.138590718859065,-3.93437685460432,0.00011485133058693,"Nuclei_Texture_Correlation_DNA_20_00",0.0726623555315449,3.93986396900867,"bortezomib"
"701","Metadata_clone_type_indicator1",-0.468710730082141,0.119364014170705,-3.92673397705799,0.000118290900489762,"Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_02",0.196714536352511,3.92704866212675,"bortezomib"
"702","(Intercept)",0.383407608359862,0.097648867549337,3.92639073019608,0.000118447647368355,"Nuclei_AreaShape_Zernike_9_3",0.0934117635275813,3.92647356090228,"bortezomib"
"703","Metadata_clone_type_indicator1",0.522129476680979,0.132998645843567,3.92582551024699,0.000118706190384266,"Cells_Correlation_K_DNA_AGP",0.0857511534185123,3.92552663252286,"bortezomib"
"704","scale(Metadata_cell_count)",-0.216586457349964,0.0552138336507088,-3.92268464312989,0.000120152681028497,"Cytoplasm_Intensity_IntegratedIntensityEdge_Mito",0.0836264006027397,3.92026653411608,"bortezomib"
"705","scale(Metadata_cell_count)",-0.259683456888867,0.0662296322925291,-3.92095573990014,0.000120956036486486,"Nuclei_RadialDistribution_RadialCV_DNA_2of4",0.0781978256492595,3.91737245266504,"bortezomib"
"706","scale(Metadata_cell_count)",-0.266202944468573,0.068039489351931,-3.91247710710541,0.000124970145556749,"Cells_Correlation_K_ER_DNA",0.0710344257598409,3.90319372434023,"bortezomib"
"707","Metadata_clone_type_indicator1",-0.489360217969106,0.125374335752108,-3.90319290653453,0.000129510640906814,"Cytoplasm_AreaShape_Perimeter",0.0720052205215387,3.88769454743401,"bortezomib"
"708","Metadata_clone_type_indicator1",0.49395892372376,0.126650861758344,3.90016235867592,0.000131026351325668,"Cytoplasm_RadialDistribution_MeanFrac_ER_1of4",0.0795494929751453,3.88264135255454,"bortezomib"
"709","Metadata_clone_type_indicator1",-0.525328592551261,0.134838504565094,-3.89598352670587,0.000133144009571718,"Cells_Texture_Correlation_AGP_20_00",0.0734478724402761,3.87567836860523,"bortezomib"
"710","(Intercept)",0.382897436339587,0.0983296496665335,3.89401810784551,0.000134151198004529,"Cytoplasm_Correlation_RWC_ER_AGP",0.0543815685965259,3.87240544461386,"bortezomib"
"711","scale(Metadata_cell_count)",-0.264160536918335,0.067900798346744,-3.89038926419342,0.000136029848456939,"Nuclei_Correlation_K_RNA_AGP",0.0834976266484835,3.86636578576341,"bortezomib"
"712","Metadata_clone_type_indicator1",-0.472221343719238,0.121390257167211,-3.89010909721336,0.000136175924371981,"Cytoplasm_Correlation_Overlap_RNA_AGP",0.155363652610283,3.86589966802261,"bortezomib"
"713","(Intercept)",0.324218688872002,0.083348344110865,3.88992357713485,0.000136272734374894,"Nuclei_Texture_Correlation_ER_5_03",0.0127616316871057,3.86559102967569,"bortezomib"
"714","scale(Metadata_cell_count)",-0.167982347988012,0.0432356027468895,-3.88527827335764,0.000138718197153636,"Cells_RadialDistribution_RadialCV_ER_2of4",0.465266571889825,3.85786656412475,"bortezomib"
"715","scale(Metadata_cell_count)",0.254938444256677,0.0657097297192945,3.87976705041626,0.000141673529979212,"Nuclei_Correlation_K_AGP_RNA",0.0853116307129841,3.84871128495242,"bortezomib"
"716","scale(Metadata_cell_count)",-0.23910575556638,0.0616306223253836,-3.87965830206943,0.000141732441789929,"Cytoplasm_RadialDistribution_RadialCV_RNA_1of4",0.147557452400229,3.84853073071411,"bortezomib"
"717","scale(Metadata_cell_count)",-0.237948499432362,0.0613329066422511,-3.87962208966049,0.000141752064152793,"Nuclei_RadialDistribution_FracAtD_AGP_3of4",0.163849088590485,3.84847060831766,"bortezomib"
"718","Metadata_clone_type_indicator1",-0.537688819721505,0.13861495447671,-3.87901018148694,0.000142084027936037,"Cytoplasm_Correlation_Manders_ER_AGP",0.0998336621090634,3.84745473958913,"bortezomib"
"719","(Intercept)",-0.357218988330212,0.0921786842615985,-3.87528842694741,0.000144119042773986,"Cytoplasm_Texture_InfoMeas1_Mito_5_01",0.154906289603868,3.84127863108567,"bortezomib"
"720","(Intercept)",0.389228578007075,0.100815049605378,3.86081819659503,0.000152297012333077,"Cells_AreaShape_Compactness",0.0661087328005375,3.81730861629617,"bortezomib"
"721","Metadata_clone_type_indicator1",-0.51876645966298,0.13445374264222,-3.85832665917983,0.000153748807909491,"Nuclei_Intensity_StdIntensityEdge_DNA",0.0773490723414647,3.81318824283929,"bortezomib"
"722","scale(Metadata_cell_count)",-0.23752547025704,0.0615868984281851,-3.85675324328944,0.00015467237313898,"Nuclei_Texture_Entropy_RNA_20_03",0.0756649873006581,3.81058725103729,"bortezomib"
"723","Metadata_clone_type_indicator1",0.529277859912472,0.137274582832941,3.85561441156655,0.000155344124973962,"Cells_Texture_InfoMeas1_DNA_10_01",0.0787560038308462,3.80870516686756,"bortezomib"
"724","Metadata_clone_type_indicator1",-0.478618589806228,0.124215839343955,-3.85312044207927,0.000156824894465463,"Cytoplasm_Correlation_RWC_AGP_RNA",0.159283541411137,3.80458499604685,"bortezomib"
"725","scale(Metadata_cell_count)",-0.205161239531518,0.053374730218874,-3.84378972390515,0.000162484479923761,"Cytoplasm_Intensity_MassDisplacement_Mito",0.236217033099422,3.78918811533351,"bortezomib"
"726","scale(Metadata_cell_count)",-0.224330324279786,0.0583779386455037,-3.84272431477955,0.000163142886532791,"Nuclei_Granularity_9_DNA",0.0691493630564625,3.78743185786695,"bortezomib"
"727","scale(Metadata_cell_count)",-0.248109960188258,0.0645890198763403,-3.8413643783925,0.000163986981211685,"Nuclei_Granularity_4_DNA",0.241395005808,3.78519062885689,"bortezomib"
"728","scale(Metadata_cell_count)",0.234082210546524,0.0610929581880712,3.8315743334267,0.000170186834061676,"Nuclei_AreaShape_Extent",0.178388320414901,3.76907404069991,"bortezomib"
"729","Metadata_clone_type_indicator1",-0.445921829199161,0.116551028220222,-3.82597936722271,0.000173829098350325,"Cytoplasm_Intensity_LowerQuartileIntensity_AGP",0.171149187800455,3.75987752250643,"bortezomib"
"730","Metadata_clone_type_indicator1",0.463368927226462,0.121279662447219,3.82066471720368,0.000177357179693517,"Nuclei_AreaShape_Zernike_6_0",0.101532026017076,3.75115122592244,"bortezomib"
"731","scale(Metadata_cell_count)",-0.255624283458621,0.066960637049551,-3.81753063773061,0.000179469394610774,"Nuclei_Granularity_3_DNA",0.205948956953747,3.74600960215492,"bortezomib"
"732","scale(Metadata_cell_count)",-0.248165996926357,0.0650488448882195,-3.81507154128267,0.000181143364424422,"Nuclei_Intensity_IntegratedIntensityEdge_AGP",0.0678952047429337,3.74197757025014,"bortezomib"
"733","Metadata_clone_type_indicator1",-0.491379055439947,0.128821562238174,-3.81441621187184,0.000181591953398647,"Cells_Texture_Correlation_Mito_10_00",0.12649290249995,3.74090339960342,"bortezomib"
"734","Metadata_clone_type_indicator1",0.53053267605244,0.139154465962873,3.81254509067636,0.000182878579837077,"Cells_AreaShape_Zernike_0_0",0.0680663920593402,3.73783715949536,"bortezomib"
"735","Metadata_clone_type_indicator1",-0.478771042696099,0.125634618954009,-3.81082098773557,0.000184071752139317,"Cytoplasm_Texture_Correlation_AGP_10_01",0.197284470524754,3.73501285370834,"bortezomib"
"736","(Intercept)",0.292123809258182,0.0767007906696246,3.80861535725824,0.000185608918633938,"Cytoplasm_RadialDistribution_RadialCV_ER_4of4",0.110391316986883,3.73140115947251,"bortezomib"
"737","(Intercept)",0.339003200145563,0.089031006250276,3.8076981764374,0.000186251699934898,"Nuclei_Intensity_IntegratedIntensity_ER",0.0653402119510531,3.72989975471939,"bortezomib"
"738","(Intercept)",-0.294094609008222,0.0772940006137924,-3.80488274216386,0.000188238013474204,"Cytoplasm_Intensity_MinIntensityEdge_Mito",0.0354460196875346,3.72529266903297,"bortezomib"
"739","(Intercept)",0.361875713210398,0.0951509196287813,3.80317620283869,0.000189451738519724,"Cells_Texture_Correlation_AGP_20_00",0.0734478724402761,3.72250140503106,"bortezomib"
"740","Metadata_clone_type_indicator1",-0.526291268885607,0.138403403586172,-3.80258906391657,0.000189871034122599,"Cells_AreaShape_Zernike_3_1",0.103516099708003,3.7215412842373,"bortezomib"
"741","scale(Metadata_cell_count)",-0.225291851114806,0.059257490198043,-3.80191348573596,0.000190354574326474,"Cells_RadialDistribution_RadialCV_Mito_2of4",0.15738824961839,3.72043668238586,"bortezomib"
"742","(Intercept)",0.285241386949531,0.075140640513802,3.79610001989718,0.000194563976742078,"Cells_Intensity_MassDisplacement_AGP",0.118691931144233,3.71093756566245,"bortezomib"
"743","Metadata_clone_type_indicator1",-0.453951781378355,0.119673281309081,-3.7932592506253,0.000196652823426916,"Cells_Texture_SumAverage_DNA_20_01",0.0716936701024575,3.70629981386177,"bortezomib"
"744","(Intercept)",0.333061792791034,0.0879064867098423,3.78881929260111,0.000199960139953289,"Cytoplasm_Texture_Correlation_Mito_20_01",0.044479074736954,3.69905656795405,"bortezomib"
"745","Metadata_clone_type_indicator1",0.498847683689718,0.131882942992717,3.78250342591511,0.000204755637111191,"Cytoplasm_AreaShape_Zernike_1_1",0.0810633962351655,3.68876413287605,"bortezomib"
"746","(Intercept)",-0.354527623561945,0.0937671724507921,-3.78093542010128,0.000205962942906223,"Cytoplasm_Texture_InfoMeas1_DNA_5_03",0.275500693233213,3.68621091137383,"bortezomib"
"747","scale(Metadata_cell_count)",0.24170945415723,0.0639460165135206,3.77989853529224,0.000206765002224462,"Cells_Texture_Correlation_Mito_10_01",0.173985770495983,3.68452296957746,"bortezomib"
"748","scale(Metadata_cell_count)",0.244025894793716,0.0645812387357616,3.77858801674839,0.000207782953691719,"Cells_Texture_Correlation_Mito_10_02",0.157226533753594,3.68239008440775,"bortezomib"
"749","(Intercept)",-0.234220359832235,0.0619878996574221,-3.77848517414947,0.000207863037516843,"Nuclei_Granularity_1_AGP",0.160060925454247,3.6822227306283,"bortezomib"
"750","scale(Metadata_cell_count)",0.258629882877335,0.0685507038760752,3.77282607257953,0.000212315094100095,"Cytoplasm_Correlation_RWC_AGP_DNA",0.0966727330576158,3.67301912947339,"bortezomib"
"751","scale(Metadata_cell_count)",0.259440081698427,0.0688578368482216,3.76776404217129,0.000216373730609641,"Cells_AreaShape_Zernike_9_5",0.133360856271338,3.66479546696563,"bortezomib"
"752","Metadata_clone_type_indicator1",0.547241160055558,0.145277899993042,3.76685758867501,0.000217108211514393,"Cytoplasm_Texture_InfoMeas1_RNA_5_03",0.122844757465032,3.66332375025379,"bortezomib"
"753","scale(Metadata_cell_count)",0.230526950375943,0.0612041314020884,3.76652596965173,0.00021737750442813,"Nuclei_Intensity_MinIntensityEdge_RNA",0.122268408070639,3.66278540140992,"bortezomib"
"754","scale(Metadata_cell_count)",0.271251033253746,0.0720875144064684,3.76280185947717,0.000220423464289086,"Cytoplasm_AreaShape_Zernike_5_5",0.0803729152964374,3.65674217629547,"bortezomib"
"755","Metadata_clone_type_indicator1",-0.502190462298731,0.133866157833465,-3.75143703551629,0.000229970277046443,"Cytoplasm_Texture_Correlation_RNA_20_00",0.0868472396735726,3.6383282915862,"bortezomib"
"756","scale(Metadata_cell_count)",-0.228219556330141,0.0609175164456413,-3.74637000400022,0.000234351587762275,"Cells_Neighbors_FirstClosestDistance_10",0.0664354145886611,3.6301320997326,"bortezomib"
"757","(Intercept)",0.340414612632595,0.0909218711172624,3.74403439403002,0.000236397582526631,"Cells_Texture_Correlation_Mito_10_02",0.157226533753594,3.62635696899515,"bortezomib"
"758","(Intercept)",0.312134566078619,0.0834395552694111,3.74084647348363,0.000239217466564063,"Cytoplasm_Texture_Correlation_Mito_10_01",0.344192308581245,3.62120711333141,"bortezomib"
"759","(Intercept)",-0.351063485623188,0.0938545347195634,-3.7405063769392,0.00023952016973968,"Cytoplasm_Correlation_Manders_RNA_DNA",0.0659801557014658,3.6206579092314,"bortezomib"
"760","(Intercept)",-0.370998806051923,0.0993163812003007,-3.73552481039049,0.000243995715708276,"Nuclei_Correlation_Overlap_ER_RNA",0.0406365562049977,3.61261779931943,"bortezomib"
"761","Metadata_clone_type_indicator1",-0.512979161682477,0.137377720613536,-3.73407827260116,0.00024531005085485,"Cells_AreaShape_Zernike_9_5",0.133360856271338,3.6102846574953,"bortezomib"
"762","scale(Metadata_cell_count)",-0.253834934386365,0.0680679398270661,-3.72914084121335,0.000249846810276034,"Nuclei_AreaShape_Zernike_3_1",0.0845227566051805,3.60232619070152,"bortezomib"
"763","scale(Metadata_cell_count)",-0.202068341258584,0.0541968241811388,-3.72841664270259,0.000250518869743552,"Cytoplasm_Texture_Correlation_DNA_20_01",0.080840517303912,3.60115955635619,"bortezomib"
"764","scale(Metadata_cell_count)",0.219300088963255,0.0588710454502924,3.7250924845291,0.000253625677055704,"Cytoplasm_Texture_AngularSecondMoment_Mito_20_00",0.180286900654203,3.59580678060458,"bortezomib"
"765","Metadata_clone_type_indicator1",-0.532050156636731,0.142865151272097,-3.7241423251175,0.000254520377682548,"Cells_AreaShape_Compactness",0.0661087328005375,3.59427744098616,"bortezomib"
"766","(Intercept)",0.335176940228062,0.0900275619625909,3.7230480635179,0.000255554463899438,"Cells_Texture_Correlation_Mito_10_01",0.173985770495983,3.5925165286005,"bortezomib"
