term	comparison	estimate	conf.low	conf.high	adj.p.value	feature	compartment	feature_group	measurement	channel	parameter1	parameter2	neg_log_adj_p	dataset	compartment_feature_group	in_signature
Within same clone type	BZ005-BZ003	0.1354083858519477	-0.5713077761602423	0.8421245478641377	0.9998274438212564	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	7.494666268748475e-5	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 01-BZ003	-0.5577179394465839	-1.264434101458774	0.14899822256560613	0.2611581829646563	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	0.5830963617062954	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 02-BZ003	-0.06106687443909808	-0.7763496057345386	0.6542158568563424	0.9999998420021692	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	6.861759154613398e-8	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 03-BZ003	-0.01243742702884614	-0.7277201583242867	0.7028453042665943	1	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	-0	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 04-BZ003	-0.01083034057135273	-0.7261130718667932	0.7044523907240878	1	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	-0	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 05-BZ003	-0.02175604325147806	-0.7284722052636681	0.68496011876071194	0.9999999999827176	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	7.505649970489057e-12	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	BZ005-BZ004	0.11062094987664917	-0.5960952121355408	0.8173371118888392	0.9999686179361078	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	1.3629271037560764e-5	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 01-BZ004	-0.5825053754218824	-1.2892215374340723	0.1242107865903076	0.207110195380807	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	0.6837985216345999	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 02-BZ004	-0.08585431041439662	-0.8011370417098371	0.6294284208810439	0.999996833103046	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	1.3753680497565502e-6	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 03-BZ004	-0.03722486300414468	-0.7525075942995851	0.6780578682912959	0.9999999980811328	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	8.333533787402866e-10	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 04-BZ004	-0.03561777654665127	-0.7509005078420918	0.6796649547487892	0.9999999987072736	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	5.614239296359683e-10	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 05-BZ004	-0.04654347922677659	-0.7532596412389666	0.6601726827854134	0.9999999842762204	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	6.8287507737006455e-9	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 01-BZ005	-0.6931263252985316	-1.391170794948578	0.00491814435151471	0.05334303241014138	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	1.2729222994530842	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 02-BZ005	-0.19647526029104576	-0.9031914223032358	0.5102409017211442	0.9966185427992558	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	0.00147103673100732	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 03-BZ005	-0.14784581288079385	-0.8545619748929838	0.5588703491313962	0.9996437746695714	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	1.547342570867773e-4	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 04-BZ005	-0.14623872642330044	-0.8529548884354905	0.5604774355888895	0.999674281174175	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	1.4148093146028294e-4	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 05-BZ005	-0.15716442910342576	-0.8552088987534721	0.5408800405466205	0.9993530313783454	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	2.810658325432226e-4	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 02-WT clone 01	0.4966510650074858	-0.21006509700470424	1.2033672270196758	0.42662850196464097	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	0.36995013380811326	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 03-WT clone 01	0.5452805124177378	-0.16143564959445222	1.2519966744299278	0.29134118732167646	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	0.5355981141979994	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 04-WT clone 01	0.5468875988752312	-0.1598285631369588	1.253603760887421	0.2873293716711165	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	0.5416199768528421	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 05-WT clone 01	0.5359618961951058	-0.16208257345494048	1.234006365845152	0.29805399978666003	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	0.5257050457062713	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 03-WT clone 02	0.04862944741025193	-0.6666532838851886	0.7639121787056924	0.9999999791245548	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	9.0660907306705e-9	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 04-WT clone 02	0.05023653386774535	-0.6650461974276951	0.7655192651631859	0.9999999721118322	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	1.2111677544005594e-8	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 05-WT clone 02	0.03931083118762002	-0.66740533082457	0.74602699319981	0.9999999965195364	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	1.5115460834125091e-9	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 04-WT clone 03	0.00160708645749341	-0.7136756448379471	0.7168898177529339	1	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	-0	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 05-WT clone 03	-0.00931861622263191	-0.716034778234822	0.697397545789558	1	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	-0	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	WT clone 05-WT clone 04	-0.01092570268012532	-0.7176418646923153	0.6957904593320647	1	Nuclei_RadialDistribution_RadialCV_RNA_3of4	Nuclei	RadialDistribution	RadialCV	RNA	3of4	NA	-0	bortezomib	Nuclei - RadialDistribution - RNA	FALSE
Within same clone type	BZ002-BZ001	0.00223830406144132	-0.8019108426199473	0.8063874507428299	1	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	-0	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	BZ003-BZ001	-0.1567269962721219	-0.970623761232819	0.6571697686885754	0.9998201169089824	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	7.812926109381913e-5	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	BZ004-BZ001	0.03325151417950456	-0.7806452507811926	0.8471482791402017	0.9999999997805388	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	9.531084809119912e-11	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	BZ005-BZ001	-0.406935924079609	-1.2110850707609977	0.3972132226017796	0.8367156889095329	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.07742208766188273	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 01-BZ001	-0.13037250493276958	-0.934521651614158	0.6737766417486191	0.999957669041621	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	1.8384490756987395e-5	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 02-BZ001	-0.09469928427466429	-0.9085960492353616	0.7191974806860328	0.9999975863290572	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	1.0482452366879294e-6	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 03-BZ001	-0.7339759275642022	-1.5478726925248991	0.07992083739649503	0.11643385260625894	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.9339207322065792	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 04-BZ001	0.3705372609644155	-0.44335950399628166	1.1844340259251127	0.9067258321235192	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.04252401128132854	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 05-BZ001	0.04440104565920544	-0.7597481010221832	0.848550192340594	0.9999999967421448	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	1.4148684936877e-9	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	BZ003-BZ002	-0.1589653003335632	-0.9631144470149516	0.6451838463478254	0.9997764482126884	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	9.70981612871582e-5	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	BZ004-BZ002	0.03101321011806324	-0.7731359365633254	0.8351623567994518	0.9999999998691737	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	5.681716178919639e-11	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	BZ005-BZ002	-0.4091742281410503	-1.20345614043877	0.3851076841566693	0.8217650334229265	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.08525234216218788	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 01-BZ002	-0.1326108089942109	-0.9268927212919305	0.6616711033035088	0.9999456851317576	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	2.358928819330148e-5	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 02-BZ002	-0.0969375883361056	-0.9010867350174944	0.7072115583452829	0.9999967118042346	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	1.4280476242037568e-6	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 03-BZ002	-0.7362142316256435	-1.540363378307032	0.06793491505574512	0.10425187441611738	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.981916127804964	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 04-BZ002	0.3682989569029742	-0.4358501897784144	1.1724481035843628	0.9035500255977112	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.04404779745878089	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 05-BZ002	0.04216274159776412	-0.7521191706999555	0.8364446538954837	0.9999999977092586	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	9.948563394944035e-10	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	BZ004-BZ003	0.18997851045162645	-0.6239182545090707	1.0038752754123237	0.9991358390292148	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	3.75462594523903e-4	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	BZ005-BZ003	-0.2502089278074871	-1.0543580744888756	0.5539402188739015	0.9921876774572584	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.00340617101637011	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 01-BZ003	0.0263544913393523	-0.7777946553420363	0.8305036380207409	0.9999999999696678	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	1.3173098924304308e-11	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 02-BZ003	0.0620277119974576	-0.7518690529632396	0.8759244769581548	0.9999999423191944	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	2.5050456247784297e-8	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 03-BZ003	-0.5772489312920803	-1.3911456962527775	0.23664783366861689	0.41288897682408143	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.3841667116236725	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 04-BZ003	0.5272642572365374	-0.2866325077241598	1.3411610221972343	0.5479205471209574	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.2612824131372336	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 05-BZ003	0.20112804193132733	-0.6030211047500613	1.005277188612716	0.9985063112768696	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	6.491857316303754e-4	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	BZ005-BZ004	-0.4401874382591135	-1.244336584940502	0.36396170842227504	0.7635601492368664	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.11715674583383484	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 01-BZ004	-0.16362401911227414	-0.9677731657936628	0.6405251275691144	0.9997163176982928	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	1.2321913661564286e-4	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 02-BZ004	-0.12795079845416885	-0.941847563414866	0.6859459665065284	0.9999674361500568	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	1.414253060868647e-5	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 03-BZ004	-0.7672274417437067	-1.5811242067044038	0.04666932321699046	0.08315825417267286	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	1.0800946368385644	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 04-BZ004	0.33728574678491097	-0.4766110181757862	1.151182511745608	0.9462472117478352	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.0239953872005244	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 05-BZ004	0.01114953147970088	-0.7929996152016877	0.8152986781610895	1	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	-0	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 01-BZ005	0.2765634191468394	-0.5177184931508803	1.070845331444559	0.982682817588702	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.00758663760997995	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 02-BZ005	0.3122366398049447	-0.4919125068764439	1.1163857864863334	0.9642523555169472	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.01580929154746611	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 03-BZ005	-0.32704000348459317	-1.131189150165982	0.4771091431967954	0.9521187171476158	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.0213088972167276	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 04-BZ005	0.7774731850440245	-0.02667596163736407	1.5816223317254132	0.06744978243255995	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	1.1710194468592534	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 05-BZ005	0.4513369697388144	-0.3429449425589052	1.245618882036534	0.7221474901836301	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.1413740937997763	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 02-WT clone 01	0.0356732206581053	-0.7684759260232833	0.8398223673394939	0.9999999995408017	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	1.994273078189809e-10	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 03-WT clone 01	-0.6036034226314326	-1.4077525693128212	0.20054572404995596	0.3298147547764546	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.48172991941721344	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 04-WT clone 01	0.50090976589718506	-0.30323938078420354	1.3050589125785736	0.6039679626025463	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.21898609785891188	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 05-WT clone 01	0.17477355059197502	-0.6195083617057446	0.9690554628896946	0.9994625574955432	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	2.334710582822662e-4	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 03-WT clone 02	-0.6392766432895378	-1.453173408250235	0.17462012167115937	0.26736508130874725	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.5728953135481573	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 04-WT clone 02	0.4652365452390798	-0.34866021972161737	1.279133310199777	0.7151862740259385	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.14558082918416987	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 05-WT clone 02	0.13910032993386973	-0.6650488167475188	0.9432494766152584	0.9999267163407553	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	3.1827855068808604e-5	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 04-WT clone 03	1.1045131885286177	0.2906164235679205	1.9184099534893149	9.295368225028522e-4	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	3.0317334014885904	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 05-WT clone 03	0.7783769732234076	-0.02577217345798099	1.5825261199047962	0.06678415670505211	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	1.1753265535672697	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	WT clone 05-WT clone 04	-0.3261362153052101	-1.130285361986599	0.4780129313761785	0.952933985300608	Nuclei_RadialDistribution_MeanFrac_AGP_1of4	Nuclei	RadialDistribution	MeanFrac	AGP	1of4	NA	0.02093718415989112	bortezomib	Nuclei - RadialDistribution - AGP	TRUE
Within same clone type	BZ002-BZ001	-0.6765499512710549	-1.4803042209741617	0.1272043184320516	0.18324297231499995	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.7369726723121642	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	BZ003-BZ001	0.6851073029290182	-0.12838979849101928	1.4986044043490558	0.18267151614953103	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.7383291666238414	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	BZ004-BZ001	0.4088139157791039	-0.4046831856409336	1.2223110171991414	0.8422867329522132	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.0745400399246588	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	BZ005-BZ001	0.5367153295175708	-0.26703894018553564	1.3404695992206772	0.5031948172535982	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.29826384063463734	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 01-BZ001	-0.3620088889461375	-1.165763158649244	0.441745380756969	0.9122077844573984	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.03990622596433321	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 02-BZ001	-0.14166992197085362	-0.9551670233908912	0.6718271794491839	0.9999224267471876	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	3.369094241457053e-5	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 03-BZ001	0.19976959490220975	-0.6137275065178278	1.0132666963222472	0.9987069967297222	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	5.619075378429552e-4	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 04-BZ001	0.5025211996469179	-0.3109759017731196	1.3160183010669555	0.6155353249279534	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.21074701831176915	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 05-BZ001	0.7300793587448895	-0.07367491095821699	1.533833628447996	0.11049893227737906	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.9566419184339184	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	BZ003-BZ002	1.361657254200073	0.5579029844969666	2.1654115239031797	7.761496761404807e-6	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	5.110054519394264	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	BZ004-BZ002	1.0853638670501589	0.2816095973470524	1.8891181367532657	0.00101310663611919	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	2.9943448398906964	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	BZ005-BZ002	1.2132652807886255	0.4193734001693909	2.0071571614078607	9.095641194667436e-5	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	4.041166680053997	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 01-BZ002	0.3145410623249174	-0.4793508182943174	1.1084329429441522	0.9593456813174392	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.01802487516753235	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 02-BZ002	0.5348800293002013	-0.2688742404029052	1.3386342990033078	0.50829329638719	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.2938856179409128	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 03-BZ002	0.8763195461732647	0.0725652764701582	1.680073815876371	0.02071067778163915	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	1.683805688068924	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 04-BZ002	1.1790711509179728	0.3753168812148663	1.9828254206210791	2.14725501291535e-4	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	3.6681163746950105	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 05-BZ002	1.4066293100159444	0.6127374293967095	2.2005211906351794	2.2996596149571502e-06	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	5.638336441497909	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	BZ004-BZ003	-0.27629338714991436	-1.089790488569952	0.5372037142701231	0.9854217552929276	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	0.00637785397568723	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	BZ005-BZ003	-0.1483919734114475	-0.952146243114554	0.655362296291659	0.9998733441483888	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	5.500942116158557e-5	bortezomib	Cytoplasm - Granularity - ER	FALSE
Within same clone type	WT clone 01-BZ003	-1.0471161918751557	-1.8508704615782623	-0.2433619221720492	0.00184628138378262	Cytoplasm_Granularity_11_ER	Cytoplasm	Granularity	11	ER	NA	NA	2.7337021093169493	bortezomib	Cytoplasm - Granularity - ER	FALSE
