Metadata_model_split	Metadata_clone_number	metric	metric_value	dataset	shuffle	permutation
test	WT clone 07	avg_precision		cb5083	True	6
test	WT_parental	avg_precision		cb5083	True	6
training	CB5038 clone 13	avg_precision	1.0	cb5083	True	6
training	CB5038 clone 14	avg_precision	1.0	cb5083	True	6
training	CB5038 clone 15	avg_precision	1.0	cb5083	True	6
training	CB5038 clone 16	avg_precision	1.0	cb5083	True	6
training	CB5038 clone 17	avg_precision	1.0	cb5083	True	6
training	WT clone 04	avg_precision		cb5083	True	6
training	WT clone 05	avg_precision		cb5083	True	6
training	WT clone 06	avg_precision		cb5083	True	6
training	WT clone 07	avg_precision		cb5083	True	6
validation	CB5038 clone 13	avg_precision	1.0	cb5083	True	6
validation	CB5038 clone 14	avg_precision	1.0	cb5083	True	6
validation	CB5038 clone 15	avg_precision	1.0	cb5083	True	6
validation	CB5038 clone 16	avg_precision	1.0	cb5083	True	6
validation	CB5038 clone 17	avg_precision	1.0	cb5083	True	6
validation	WT clone 04	avg_precision		cb5083	True	6
validation	WT clone 05	avg_precision		cb5083	True	6
validation	WT clone 06	avg_precision		cb5083	True	6
validation	WT clone 07	avg_precision		cb5083	True	6
validation	WT_parental	avg_precision		cb5083	True	6
test	Ixazomib clone 01	accuracy	1.0	ixazomib	True	6
test	Ixazomib clone 02	accuracy	0.3333333333333333	ixazomib	True	6
test	Ixazomib clone 03	accuracy	0.6666666666666666	ixazomib	True	6
test	Ixazomib clone 04	accuracy	0.6666666666666666	ixazomib	True	6
test	Ixazomib clone 05	accuracy	0.0	ixazomib	True	6
test	WT clone 04	accuracy	0.0	ixazomib	True	6
test	WT clone 05	accuracy	0.6666666666666666	ixazomib	True	6
test	WT clone 06	accuracy	0.3333333333333333	ixazomib	True	6
test	WT clone 07	accuracy	1.0	ixazomib	True	6
test	WT_parental	accuracy	0.6666666666666666	ixazomib	True	6
training	Ixazomib clone 01	accuracy	0.4444444444444444	ixazomib	True	6
training	Ixazomib clone 02	accuracy	0.2222222222222222	ixazomib	True	6
training	Ixazomib clone 03	accuracy	0.5555555555555556	ixazomib	True	6
training	Ixazomib clone 04	accuracy	0.4444444444444444	ixazomib	True	6
training	Ixazomib clone 05	accuracy	0.4444444444444444	ixazomib	True	6
training	WT clone 04	accuracy	0.5555555555555556	ixazomib	True	6
training	WT clone 05	accuracy	0.6666666666666666	ixazomib	True	6
training	WT clone 06	accuracy	0.3333333333333333	ixazomib	True	6
training	WT clone 07	accuracy	0.7777777777777778	ixazomib	True	6
validation	Ixazomib clone 01	accuracy	0.6666666666666666	ixazomib	True	6
validation	Ixazomib clone 02	accuracy	0.6666666666666666	ixazomib	True	6
validation	Ixazomib clone 03	accuracy	0.16666666666666666	ixazomib	True	6
validation	Ixazomib clone 04	accuracy	0.6666666666666666	ixazomib	True	6
validation	Ixazomib clone 05	accuracy	0.3333333333333333	ixazomib	True	6
validation	WT clone 04	accuracy	0.3333333333333333	ixazomib	True	6
validation	WT clone 05	accuracy	0.6666666666666666	ixazomib	True	6
validation	WT clone 06	accuracy	0.16666666666666666	ixazomib	True	6
validation	WT clone 07	accuracy	0.5	ixazomib	True	6
validation	WT_parental	accuracy	0.16666666666666666	ixazomib	True	6
test	Ixazomib clone 01	avg_precision	1.0	ixazomib	True	6
test	Ixazomib clone 02	avg_precision	1.0	ixazomib	True	6
test	Ixazomib clone 03	avg_precision	1.0	ixazomib	True	6
test	Ixazomib clone 04	avg_precision	1.0	ixazomib	True	6
test	Ixazomib clone 05	avg_precision	1.0	ixazomib	True	6
test	WT clone 04	avg_precision		ixazomib	True	6
test	WT clone 05	avg_precision		ixazomib	True	6
test	WT clone 06	avg_precision		ixazomib	True	6
test	WT clone 07	avg_precision		ixazomib	True	6
test	WT_parental	avg_precision		ixazomib	True	6
training	Ixazomib clone 01	avg_precision	1.0	ixazomib	True	6
training	Ixazomib clone 02	avg_precision	1.0	ixazomib	True	6
training	Ixazomib clone 03	avg_precision	1.0	ixazomib	True	6
training	Ixazomib clone 04	avg_precision	1.0	ixazomib	True	6
training	Ixazomib clone 05	avg_precision	1.0	ixazomib	True	6
training	WT clone 04	avg_precision		ixazomib	True	6
training	WT clone 05	avg_precision		ixazomib	True	6
training	WT clone 06	avg_precision		ixazomib	True	6
training	WT clone 07	avg_precision		ixazomib	True	6
validation	Ixazomib clone 01	avg_precision	1.0	ixazomib	True	6
validation	Ixazomib clone 02	avg_precision	1.0	ixazomib	True	6
validation	Ixazomib clone 03	avg_precision	1.0	ixazomib	True	6
validation	Ixazomib clone 04	avg_precision	1.0	ixazomib	True	6
validation	Ixazomib clone 05	avg_precision	1.0	ixazomib	True	6
validation	WT clone 04	avg_precision		ixazomib	True	6
validation	WT clone 05	avg_precision		ixazomib	True	6
validation	WT clone 06	avg_precision		ixazomib	True	6
validation	WT clone 07	avg_precision		ixazomib	True	6
validation	WT_parental	avg_precision		ixazomib	True	6
test	CloneA	accuracy	0.6666666666666666	cloneAE	True	7
test	CloneE	accuracy	0.0	cloneAE	True	7
test	WT_parental	accuracy	0.3333333333333333	cloneAE	True	7
training	CloneA	accuracy	0.5	cloneAE	True	7
training	CloneE	accuracy	0.75	cloneAE	True	7
training	WT_parental	accuracy	0.125	cloneAE	True	7
validation	CloneA	accuracy	1.0	cloneAE	True	7
validation	CloneE	accuracy	0.8	cloneAE	True	7
validation	WT_parental	accuracy	0.4	cloneAE	True	7
test	CloneA	avg_precision	1.0	cloneAE	True	7
test	CloneE	avg_precision	1.0	cloneAE	True	7
test	WT_parental	avg_precision		cloneAE	True	7
training	CloneA	avg_precision	1.0	cloneAE	True	7
training	CloneE	avg_precision	1.0	cloneAE	True	7
training	WT_parental	avg_precision		cloneAE	True	7
validation	CloneA	avg_precision	1.0	cloneAE	True	7
validation	CloneE	avg_precision	1.0	cloneAE	True	7
validation	WT_parental	avg_precision		cloneAE	True	7
test	CB5038 clone 13	accuracy	0.4	cb5083	True	7
test	CB5038 clone 14	accuracy	1.0	cb5083	True	7
test	CB5038 clone 15	accuracy	0.4	cb5083	True	7
test	CB5038 clone 16	accuracy	0.4	cb5083	True	7
test	CB5038 clone 17	accuracy	0.75	cb5083	True	7
test	WT clone 04	accuracy	0.75	cb5083	True	7
test	WT clone 05	accuracy	0.4	cb5083	True	7
test	WT clone 06	accuracy	1.0	cb5083	True	7
test	WT clone 07	accuracy	0.5	cb5083	True	7
test	WT_parental	accuracy	0.4444444444444444	cb5083	True	7
training	CB5038 clone 13	accuracy	0.46153846153846156	cb5083	True	7
training	CB5038 clone 14	accuracy	0.42857142857142855	cb5083	True	7
training	CB5038 clone 15	accuracy	0.7692307692307693	cb5083	True	7
training	CB5038 clone 16	accuracy	0.7692307692307693	cb5083	True	7
training	CB5038 clone 17	accuracy	0.5	cb5083	True	7
training	WT clone 04	accuracy	0.7857142857142857	cb5083	True	7
training	WT clone 05	accuracy	0.5384615384615384	cb5083	True	7
training	WT clone 06	accuracy	0.46153846153846156	cb5083	True	7
training	WT clone 07	accuracy	0.42857142857142855	cb5083	True	7
validation	CB5038 clone 13	accuracy	0.5	cb5083	True	7
validation	CB5038 clone 14	accuracy	0.3333333333333333	cb5083	True	7
validation	CB5038 clone 15	accuracy	0.5	cb5083	True	7
validation	CB5038 clone 16	accuracy	0.3333333333333333	cb5083	True	7
validation	CB5038 clone 17	accuracy	0.6666666666666666	cb5083	True	7
validation	WT clone 04	accuracy	0.0	cb5083	True	7
validation	WT clone 05	accuracy	0.3333333333333333	cb5083	True	7
validation	WT clone 06	accuracy	0.3333333333333333	cb5083	True	7
validation	WT clone 07	accuracy	0.16666666666666666	cb5083	True	7
validation	WT_parental	accuracy	0.5	cb5083	True	7
test	CB5038 clone 13	avg_precision	1.0	cb5083	True	7
test	CB5038 clone 14	avg_precision	1.0	cb5083	True	7
test	CB5038 clone 15	avg_precision	1.0	cb5083	True	7
test	CB5038 clone 16	avg_precision	1.0	cb5083	True	7
test	CB5038 clone 17	avg_precision	1.0	cb5083	True	7
test	WT clone 04	avg_precision		cb5083	True	7
test	WT clone 05	avg_precision		cb5083	True	7
test	WT clone 06	avg_precision		cb5083	True	7
test	WT clone 07	avg_precision		cb5083	True	7
test	WT_parental	avg_precision		cb5083	True	7
training	CB5038 clone 13	avg_precision	1.0	cb5083	True	7
training	CB5038 clone 14	avg_precision	1.0	cb5083	True	7
training	CB5038 clone 15	avg_precision	1.0	cb5083	True	7
training	CB5038 clone 16	avg_precision	1.0	cb5083	True	7
training	CB5038 clone 17	avg_precision	1.0	cb5083	True	7
training	WT clone 04	avg_precision		cb5083	True	7
training	WT clone 05	avg_precision		cb5083	True	7
training	WT clone 06	avg_precision		cb5083	True	7
training	WT clone 07	avg_precision		cb5083	True	7
validation	CB5038 clone 13	avg_precision	1.0	cb5083	True	7
validation	CB5038 clone 14	avg_precision	1.0	cb5083	True	7
validation	CB5038 clone 15	avg_precision	1.0	cb5083	True	7
validation	CB5038 clone 16	avg_precision	1.0	cb5083	True	7
validation	CB5038 clone 17	avg_precision	1.0	cb5083	True	7
validation	WT clone 04	avg_precision		cb5083	True	7
validation	WT clone 05	avg_precision		cb5083	True	7
validation	WT clone 06	avg_precision		cb5083	True	7
validation	WT clone 07	avg_precision		cb5083	True	7
validation	WT_parental	avg_precision		cb5083	True	7
test	Ixazomib clone 01	accuracy	0.3333333333333333	ixazomib	True	7
test	Ixazomib clone 02	accuracy	0.3333333333333333	ixazomib	True	7
test	Ixazomib clone 03	accuracy	0.0	ixazomib	True	7
test	Ixazomib clone 04	accuracy	0.3333333333333333	ixazomib	True	7
test	Ixazomib clone 05	accuracy	0.3333333333333333	ixazomib	True	7
test	WT clone 04	accuracy	0.3333333333333333	ixazomib	True	7
test	WT clone 05	accuracy	0.6666666666666666	ixazomib	True	7
test	WT clone 06	accuracy	1.0	ixazomib	True	7
test	WT clone 07	accuracy	1.0	ixazomib	True	7
test	WT_parental	accuracy	0.5833333333333334	ixazomib	True	7
training	Ixazomib clone 01	accuracy	0.3333333333333333	ixazomib	True	7
training	Ixazomib clone 02	accuracy	0.5555555555555556	ixazomib	True	7
training	Ixazomib clone 03	accuracy	0.5555555555555556	ixazomib	True	7
training	Ixazomib clone 04	accuracy	0.4444444444444444	ixazomib	True	7
training	Ixazomib clone 05	accuracy	0.6666666666666666	ixazomib	True	7
training	WT clone 04	accuracy	0.7777777777777778	ixazomib	True	7
training	WT clone 05	accuracy	0.5555555555555556	ixazomib	True	7
training	WT clone 06	accuracy	0.2222222222222222	ixazomib	True	7
training	WT clone 07	accuracy	0.3333333333333333	ixazomib	True	7
validation	Ixazomib clone 01	accuracy	0.3333333333333333	ixazomib	True	7
validation	Ixazomib clone 02	accuracy	0.5	ixazomib	True	7
validation	Ixazomib clone 03	accuracy	0.6666666666666666	ixazomib	True	7
validation	Ixazomib clone 04	accuracy	0.16666666666666666	ixazomib	True	7
validation	Ixazomib clone 05	accuracy	0.6666666666666666	ixazomib	True	7
validation	WT clone 04	accuracy	0.0	ixazomib	True	7
validation	WT clone 05	accuracy	0.6666666666666666	ixazomib	True	7
validation	WT clone 06	accuracy	0.5	ixazomib	True	7
validation	WT clone 07	accuracy	0.3333333333333333	ixazomib	True	7
validation	WT_parental	accuracy	0.5	ixazomib	True	7
test	Ixazomib clone 01	avg_precision	1.0	ixazomib	True	7
test	Ixazomib clone 02	avg_precision	1.0	ixazomib	True	7
test	Ixazomib clone 03	avg_precision	1.0	ixazomib	True	7
test	Ixazomib clone 04	avg_precision	1.0	ixazomib	True	7
test	Ixazomib clone 05	avg_precision	1.0	ixazomib	True	7
test	WT clone 04	avg_precision		ixazomib	True	7
test	WT clone 05	avg_precision		ixazomib	True	7
test	WT clone 06	avg_precision		ixazomib	True	7
test	WT clone 07	avg_precision		ixazomib	True	7
test	WT_parental	avg_precision		ixazomib	True	7
training	Ixazomib clone 01	avg_precision	1.0	ixazomib	True	7
training	Ixazomib clone 02	avg_precision	1.0	ixazomib	True	7
training	Ixazomib clone 03	avg_precision	1.0	ixazomib	True	7
training	Ixazomib clone 04	avg_precision	1.0	ixazomib	True	7
training	Ixazomib clone 05	avg_precision	1.0	ixazomib	True	7
training	WT clone 04	avg_precision		ixazomib	True	7
training	WT clone 05	avg_precision		ixazomib	True	7
training	WT clone 06	avg_precision		ixazomib	True	7
training	WT clone 07	avg_precision		ixazomib	True	7
validation	Ixazomib clone 01	avg_precision	1.0	ixazomib	True	7
validation	Ixazomib clone 02	avg_precision	1.0	ixazomib	True	7
validation	Ixazomib clone 03	avg_precision	1.0	ixazomib	True	7
validation	Ixazomib clone 04	avg_precision	1.0	ixazomib	True	7
validation	Ixazomib clone 05	avg_precision	1.0	ixazomib	True	7
validation	WT clone 04	avg_precision		ixazomib	True	7
validation	WT clone 05	avg_precision		ixazomib	True	7
validation	WT clone 06	avg_precision		ixazomib	True	7
validation	WT clone 07	avg_precision		ixazomib	True	7
validation	WT_parental	avg_precision		ixazomib	True	7
test	CloneA	accuracy	0.6666666666666666	cloneAE	True	8
test	CloneE	accuracy	0.6666666666666666	cloneAE	True	8
test	WT_parental	accuracy	0.0	cloneAE	True	8
training	CloneA	accuracy	0.875	cloneAE	True	8
training	CloneE	accuracy	0.375	cloneAE	True	8
training	WT_parental	accuracy	0.125	cloneAE	True	8
validation	CloneA	accuracy	0.4	cloneAE	True	8
validation	CloneE	accuracy	0.6	cloneAE	True	8
validation	WT_parental	accuracy	0.2	cloneAE	True	8
test	CloneA	avg_precision	1.0	cloneAE	True	8
test	CloneE	avg_precision	1.0	cloneAE	True	8
test	WT_parental	avg_precision		cloneAE	True	8
training	CloneA	avg_precision	1.0	cloneAE	True	8
training	CloneE	avg_precision	1.0	cloneAE	True	8
training	WT_parental	avg_precision		cloneAE	True	8
validation	CloneA	avg_precision	1.0	cloneAE	True	8
validation	CloneE	avg_precision	1.0	cloneAE	True	8
validation	WT_parental	avg_precision		cloneAE	True	8
test	CB5038 clone 13	accuracy	0.6	cb5083	True	8
test	CB5038 clone 14	accuracy	0.25	cb5083	True	8
test	CB5038 clone 15	accuracy	0.6	cb5083	True	8
test	CB5038 clone 16	accuracy	0.8	cb5083	True	8
test	CB5038 clone 17	accuracy	0.5	cb5083	True	8
test	WT clone 04	accuracy	1.0	cb5083	True	8
test	WT clone 05	accuracy	0.4	cb5083	True	8
test	WT clone 06	accuracy	0.6	cb5083	True	8
test	WT clone 07	accuracy	0.25	cb5083	True	8
test	WT_parental	accuracy	0.5	cb5083	True	8
training	CB5038 clone 13	accuracy	0.6923076923076923	cb5083	True	8
training	CB5038 clone 14	accuracy	0.5	cb5083	True	8
training	CB5038 clone 15	accuracy	0.5384615384615384	cb5083	True	8
training	CB5038 clone 16	accuracy	0.46153846153846156	cb5083	True	8
training	CB5038 clone 17	accuracy	0.6428571428571429	cb5083	True	8
training	WT clone 04	accuracy	0.5	cb5083	True	8
training	WT clone 05	accuracy	0.46153846153846156	cb5083	True	8
training	WT clone 06	accuracy	0.5384615384615384	cb5083	True	8
training	WT clone 07	accuracy	0.42857142857142855	cb5083	True	8
validation	CB5038 clone 13	accuracy	0.5	cb5083	True	8
validation	CB5038 clone 14	accuracy	0.5	cb5083	True	8
validation	CB5038 clone 15	accuracy	0.5	cb5083	True	8
validation	CB5038 clone 16	accuracy	0.5	cb5083	True	8
validation	CB5038 clone 17	accuracy	0.3333333333333333	cb5083	True	8
validation	WT clone 04	accuracy	0.16666666666666666	cb5083	True	8
validation	WT clone 05	accuracy	0.6666666666666666	cb5083	True	8
validation	WT clone 06	accuracy	0.3333333333333333	cb5083	True	8
validation	WT clone 07	accuracy	0.3333333333333333	cb5083	True	8
validation	WT_parental	accuracy	0.5	cb5083	True	8
test	CB5038 clone 13	avg_precision	1.0	cb5083	True	8
test	CB5038 clone 14	avg_precision	1.0	cb5083	True	8
test	CB5038 clone 15	avg_precision	1.0	cb5083	True	8
test	CB5038 clone 16	avg_precision	1.0	cb5083	True	8
test	CB5038 clone 17	avg_precision	1.0	cb5083	True	8
test	WT clone 04	avg_precision		cb5083	True	8
test	WT clone 05	avg_precision		cb5083	True	8
test	WT clone 06	avg_precision		cb5083	True	8
test	WT clone 07	avg_precision		cb5083	True	8
test	WT_parental	avg_precision		cb5083	True	8
training	CB5038 clone 13	avg_precision	1.0	cb5083	True	8
training	CB5038 clone 14	avg_precision	1.0	cb5083	True	8
training	CB5038 clone 15	avg_precision	1.0	cb5083	True	8
training	CB5038 clone 16	avg_precision	1.0	cb5083	True	8
training	CB5038 clone 17	avg_precision	1.0	cb5083	True	8
training	WT clone 04	avg_precision		cb5083	True	8
training	WT clone 05	avg_precision		cb5083	True	8
training	WT clone 06	avg_precision		cb5083	True	8
training	WT clone 07	avg_precision		cb5083	True	8
validation	CB5038 clone 13	avg_precision	1.0	cb5083	True	8
validation	CB5038 clone 14	avg_precision	1.0	cb5083	True	8
validation	CB5038 clone 15	avg_precision	1.0	cb5083	True	8
validation	CB5038 clone 16	avg_precision	1.0	cb5083	True	8
validation	CB5038 clone 17	avg_precision	1.0	cb5083	True	8
validation	WT clone 04	avg_precision		cb5083	True	8
validation	WT clone 05	avg_precision		cb5083	True	8
validation	WT clone 06	avg_precision		cb5083	True	8
validation	WT clone 07	avg_precision		cb5083	True	8
validation	WT_parental	avg_precision		cb5083	True	8
test	Ixazomib clone 01	accuracy	0.6666666666666666	ixazomib	True	8
test	Ixazomib clone 02	accuracy	0.3333333333333333	ixazomib	True	8
test	Ixazomib clone 03	accuracy	0.6666666666666666	ixazomib	True	8
test	Ixazomib clone 04	accuracy	1.0	ixazomib	True	8
test	Ixazomib clone 05	accuracy	0.0	ixazomib	True	8
test	WT clone 04	accuracy	0.6666666666666666	ixazomib	True	8
test	WT clone 05	accuracy	0.3333333333333333	ixazomib	True	8
test	WT clone 06	accuracy	0.0	ixazomib	True	8
test	WT clone 07	accuracy	0.6666666666666666	ixazomib	True	8
test	WT_parental	accuracy	0.5	ixazomib	True	8
training	Ixazomib clone 01	accuracy	0.4444444444444444	ixazomib	True	8
training	Ixazomib clone 02	accuracy	0.4444444444444444	ixazomib	True	8
training	Ixazomib clone 03	accuracy	0.6666666666666666	ixazomib	True	8
training	Ixazomib clone 04	accuracy	0.4444444444444444	ixazomib	True	8
training	Ixazomib clone 05	accuracy	0.1111111111111111	ixazomib	True	8
training	WT clone 04	accuracy	0.3333333333333333	ixazomib	True	8
training	WT clone 05	accuracy	0.7777777777777778	ixazomib	True	8
training	WT clone 06	accuracy	0.4444444444444444	ixazomib	True	8
training	WT clone 07	accuracy	0.6666666666666666	ixazomib	True	8
validation	Ixazomib clone 01	accuracy	0.5	ixazomib	True	8
validation	Ixazomib clone 02	accuracy	1.0	ixazomib	True	8
validation	Ixazomib clone 03	accuracy	0.3333333333333333	ixazomib	True	8
validation	Ixazomib clone 04	accuracy	0.5	ixazomib	True	8
validation	Ixazomib clone 05	accuracy	0.6666666666666666	ixazomib	True	8
validation	WT clone 04	accuracy	0.5	ixazomib	True	8
validation	WT clone 05	accuracy	0.3333333333333333	ixazomib	True	8
validation	WT clone 06	accuracy	0.6666666666666666	ixazomib	True	8
validation	WT clone 07	accuracy	0.6666666666666666	ixazomib	True	8
validation	WT_parental	accuracy	0.8333333333333334	ixazomib	True	8
test	Ixazomib clone 01	avg_precision	1.0	ixazomib	True	8
test	Ixazomib clone 02	avg_precision	1.0	ixazomib	True	8
test	Ixazomib clone 03	avg_precision	1.0	ixazomib	True	8
test	Ixazomib clone 04	avg_precision	1.0	ixazomib	True	8
test	Ixazomib clone 05	avg_precision	1.0	ixazomib	True	8
test	WT clone 04	avg_precision		ixazomib	True	8
test	WT clone 05	avg_precision		ixazomib	True	8
test	WT clone 06	avg_precision		ixazomib	True	8
test	WT clone 07	avg_precision		ixazomib	True	8
test	WT_parental	avg_precision		ixazomib	True	8
training	Ixazomib clone 01	avg_precision	1.0	ixazomib	True	8
training	Ixazomib clone 02	avg_precision	1.0	ixazomib	True	8
training	Ixazomib clone 03	avg_precision	1.0	ixazomib	True	8
training	Ixazomib clone 04	avg_precision	1.0	ixazomib	True	8
training	Ixazomib clone 05	avg_precision	1.0	ixazomib	True	8
training	WT clone 04	avg_precision		ixazomib	True	8
training	WT clone 05	avg_precision		ixazomib	True	8
training	WT clone 06	avg_precision		ixazomib	True	8
training	WT clone 07	avg_precision		ixazomib	True	8
validation	Ixazomib clone 01	avg_precision	1.0	ixazomib	True	8
validation	Ixazomib clone 02	avg_precision	1.0	ixazomib	True	8
validation	Ixazomib clone 03	avg_precision	1.0	ixazomib	True	8
validation	Ixazomib clone 04	avg_precision	1.0	ixazomib	True	8
validation	Ixazomib clone 05	avg_precision	1.0	ixazomib	True	8
validation	WT clone 04	avg_precision		ixazomib	True	8
validation	WT clone 05	avg_precision		ixazomib	True	8
validation	WT clone 06	avg_precision		ixazomib	True	8
validation	WT clone 07	avg_precision		ixazomib	True	8
validation	WT_parental	avg_precision		ixazomib	True	8
test	CloneA	accuracy	1.0	cloneAE	True	9
test	CloneE	accuracy	0.3333333333333333	cloneAE	True	9
test	WT_parental	accuracy	0.0	cloneAE	True	9
training	CloneA	accuracy	0.625	cloneAE	True	9
training	CloneE	accuracy	0.75	cloneAE	True	9
training	WT_parental	accuracy	0.0	cloneAE	True	9
validation	CloneA	accuracy	0.4	cloneAE	True	9
validation	CloneE	accuracy	0.6	cloneAE	True	9
validation	WT_parental	accuracy	0.6	cloneAE	True	9
test	CloneA	avg_precision	1.0	cloneAE	True	9
test	CloneE	avg_precision	1.0	cloneAE	True	9
test	WT_parental	avg_precision		cloneAE	True	9
training	CloneA	avg_precision	1.0	cloneAE	True	9
training	CloneE	avg_precision	1.0	cloneAE	True	9
training	WT_parental	avg_precision		cloneAE	True	9
validation	CloneA	avg_precision	1.0	cloneAE	True	9
validation	CloneE	avg_precision	1.0	cloneAE	True	9
validation	WT_parental	avg_precision		cloneAE	True	9
test	CB5038 clone 13	accuracy	1.0	cb5083	True	9
test	CB5038 clone 14	accuracy	1.0	cb5083	True	9
test	CB5038 clone 15	accuracy	0.8	cb5083	True	9
test	CB5038 clone 16	accuracy	0.2	cb5083	True	9
test	CB5038 clone 17	accuracy	0.5	cb5083	True	9
test	WT clone 04	accuracy	1.0	cb5083	True	9
test	WT clone 05	accuracy	0.4	cb5083	True	9
test	WT clone 06	accuracy	0.6	cb5083	True	9
test	WT clone 07	accuracy	0.75	cb5083	True	9
test	WT_parental	accuracy	0.3333333333333333	cb5083	True	9
training	CB5038 clone 13	accuracy	0.6153846153846154	cb5083	True	9
training	CB5038 clone 14	accuracy	0.35714285714285715	cb5083	True	9
training	CB5038 clone 15	accuracy	0.6153846153846154	cb5083	True	9
training	CB5038 clone 16	accuracy	0.5384615384615384	cb5083	True	9
training	CB5038 clone 17	accuracy	0.5714285714285714	cb5083	True	9
training	WT clone 04	accuracy	0.5714285714285714	cb5083	True	9
training	WT clone 05	accuracy	0.6153846153846154	cb5083	True	9
training	WT clone 06	accuracy	0.8461538461538461	cb5083	True	9
training	WT clone 07	accuracy	0.42857142857142855	cb5083	True	9
validation	CB5038 clone 13	accuracy	0.5	cb5083	True	9
validation	CB5038 clone 14	accuracy	0.6666666666666666	cb5083	True	9
validation	CB5038 clone 15	accuracy	0.3333333333333333	cb5083	True	9
validation	CB5038 clone 16	accuracy	0.8333333333333334	cb5083	True	9
validation	CB5038 clone 17	accuracy	0.6666666666666666	cb5083	True	9
validation	WT clone 04	accuracy	0.5	cb5083	True	9
validation	WT clone 05	accuracy	0.3333333333333333	cb5083	True	9
validation	WT clone 06	accuracy	0.5	cb5083	True	9
validation	WT clone 07	accuracy	0.16666666666666666	cb5083	True	9
validation	WT_parental	accuracy	0.3333333333333333	cb5083	True	9
test	CB5038 clone 13	avg_precision	1.0	cb5083	True	9
test	CB5038 clone 14	avg_precision	1.0	cb5083	True	9
test	CB5038 clone 15	avg_precision	1.0	cb5083	True	9
test	CB5038 clone 16	avg_precision	1.0	cb5083	True	9
test	CB5038 clone 17	avg_precision	1.0	cb5083	True	9
test	WT clone 04	avg_precision		cb5083	True	9
test	WT clone 05	avg_precision		cb5083	True	9
test	WT clone 06	avg_precision		cb5083	True	9
test	WT clone 07	avg_precision		cb5083	True	9
test	WT_parental	avg_precision		cb5083	True	9
training	CB5038 clone 13	avg_precision	1.0	cb5083	True	9
training	CB5038 clone 14	avg_precision	1.0	cb5083	True	9
training	CB5038 clone 15	avg_precision	1.0	cb5083	True	9
training	CB5038 clone 16	avg_precision	1.0	cb5083	True	9
training	CB5038 clone 17	avg_precision	1.0	cb5083	True	9
training	WT clone 04	avg_precision		cb5083	True	9
training	WT clone 05	avg_precision		cb5083	True	9
training	WT clone 06	avg_precision		cb5083	True	9
training	WT clone 07	avg_precision		cb5083	True	9
validation	CB5038 clone 13	avg_precision	1.0	cb5083	True	9
validation	CB5038 clone 14	avg_precision	1.0	cb5083	True	9
validation	CB5038 clone 15	avg_precision	1.0	cb5083	True	9
validation	CB5038 clone 16	avg_precision	1.0	cb5083	True	9
validation	CB5038 clone 17	avg_precision	1.0	cb5083	True	9
validation	WT clone 04	avg_precision		cb5083	True	9
validation	WT clone 05	avg_precision		cb5083	True	9
validation	WT clone 06	avg_precision		cb5083	True	9
validation	WT clone 07	avg_precision		cb5083	True	9
validation	WT_parental	avg_precision		cb5083	True	9
test	Ixazomib clone 01	accuracy	0.0	ixazomib	True	9
test	Ixazomib clone 02	accuracy	1.0	ixazomib	True	9
test	Ixazomib clone 03	accuracy	0.3333333333333333	ixazomib	True	9
test	Ixazomib clone 04	accuracy	0.6666666666666666	ixazomib	True	9
test	Ixazomib clone 05	accuracy	0.6666666666666666	ixazomib	True	9
test	WT clone 04	accuracy	0.3333333333333333	ixazomib	True	9
test	WT clone 05	accuracy	0.0	ixazomib	True	9
test	WT clone 06	accuracy	0.6666666666666666	ixazomib	True	9
test	WT clone 07	accuracy	0.6666666666666666	ixazomib	True	9
test	WT_parental	accuracy	0.5	ixazomib	True	9
training	Ixazomib clone 01	accuracy	0.4444444444444444	ixazomib	True	9
training	Ixazomib clone 02	accuracy	0.3333333333333333	ixazomib	True	9
training	Ixazomib clone 03	accuracy	0.3333333333333333	ixazomib	True	9
training	Ixazomib clone 04	accuracy	0.3333333333333333	ixazomib	True	9
training	Ixazomib clone 05	accuracy	0.6666666666666666	ixazomib	True	9
training	WT clone 04	accuracy	0.5555555555555556	ixazomib	True	9
training	WT clone 05	accuracy	0.5555555555555556	ixazomib	True	9
training	WT clone 06	accuracy	0.6666666666666666	ixazomib	True	9
training	WT clone 07	accuracy	0.6666666666666666	ixazomib	True	9
validation	Ixazomib clone 01	accuracy	0.8333333333333334	ixazomib	True	9
validation	Ixazomib clone 02	accuracy	0.5	ixazomib	True	9
validation	Ixazomib clone 03	accuracy	0.5	ixazomib	True	9
validation	Ixazomib clone 04	accuracy	0.5	ixazomib	True	9
validation	Ixazomib clone 05	accuracy	0.6666666666666666	ixazomib	True	9
validation	WT clone 04	accuracy	0.6666666666666666	ixazomib	True	9
validation	WT clone 05	accuracy	0.6666666666666666	ixazomib	True	9
validation	WT clone 06	accuracy	0.3333333333333333	ixazomib	True	9
validation	WT clone 07	accuracy	0.6666666666666666	ixazomib	True	9
validation	WT_parental	accuracy	0.3333333333333333	ixazomib	True	9
test	Ixazomib clone 01	avg_precision	1.0	ixazomib	True	9
test	Ixazomib clone 02	avg_precision	1.0	ixazomib	True	9
test	Ixazomib clone 03	avg_precision	1.0	ixazomib	True	9
test	Ixazomib clone 04	avg_precision	1.0	ixazomib	True	9
test	Ixazomib clone 05	avg_precision	1.0	ixazomib	True	9
test	WT clone 04	avg_precision		ixazomib	True	9
test	WT clone 05	avg_precision		ixazomib	True	9
test	WT clone 06	avg_precision		ixazomib	True	9
